PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Salminen, M; Ravaja, N				Salminen, Mikko; Ravaja, Niklas			Increased oscillatory theta activation evoked by violent digital game events	NEUROSCIENCE LETTERS			English	Article						EEG; brain oscillations; theta frequency; alpha frequency; video games; aggressive behaviour	FRONTAL EEG ASYMMETRY; DESYNCHRONIZATION ERD; ALPHA-BAND; SYNCHRONIZATION; EMOTION; PSYCHOPHYSIOLOGY; RESPONSES; HZ	The authors examined electroencephalographic (EEG) oscillatory responses to two violent events, the player character wounding and killing an opponent character with a gun, in the digital game James Bond 007: NightFire. EEG was recorded from 25 (16 male) right-handed healthy young adults. EEG data were segmented into one 1-s baseline epoch before each event and two 1-s epochs after event onset. Power estimates (mu V-2) were derived with the fast Fourier transform (FFT) for each artefact free event. Both of the studied events evoked increased occipital theta (4-6 Hz) responses as compared to the pre-event baseline. The wounding event evoked also increased occipital high theta (6-8 Hz) response and the killing event evoked low alpha (8-10 Hz) asymmetry over the central electrodes, both relative to the pre-event baseline. The results are discussed in light of facial electromyographic and electrodermal activity responses evoked by these same events, and it is suggested that the reported EEG responses may be attributable to affective processes related to these violent game events. (C) 2008 Elsevier Ireland Ltd. All rights reserved.	[Salminen, Mikko; Ravaja, Niklas] Helsinki Sch Econ, Ctr Knowledge & Innovat Res, FIN-00101 Helsinki, Finland		Salminen, M (corresponding author), Helsinki Sch Econ, Ctr Knowledge & Innovat Res, POB 1210 Fredrikiinkatu 48 A 9th Floor, FIN-00101 Helsinki, Finland.	mikko.salminen@hse.fi	Ravaja, Niklas/D-1532-2013; Salminen, Mikko/M-6654-2019; Salminen, Mikko/R-2441-2018	Ravaja, Niklas/0000-0003-1876-8731; Salminen, Mikko/0000-0002-6528-8389; Salminen, Mikko/0000-0002-6528-8389					19	30	30	0	20	ELSEVIER IRELAND LTD	CLARE	ELSEVIER HOUSE, BROOKVALE PLAZA, EAST PARK SHANNON, CO, CLARE, 00000, IRELAND	0304-3940	1872-7972		NEUROSCI LETT	Neurosci. Lett.	APR 11	2008	435	1					69	72		10.1016/j.neulet.2008.02.009	http://dx.doi.org/10.1016/j.neulet.2008.02.009			4	Neurosciences	Science Citation Index Expanded (SCI-EXPANDED)	Neurosciences & Neurology	293TL	18325669				2022-08-02	WOS:000255357700014
J	Basar, E				Basar, Erol			Oscillations in "brain-body-mind"-A holistic view including the autonomous system	BRAIN RESEARCH			English	Article						Brain oscillations; Brain-body-mind; Oscillations in autonomous system; Coupled oscillators; Alpha; Beta; Gamma; Theta	EVOKED-POTENTIALS; MULTISECOND OSCILLATIONS; RETICULAR-FORMATION; AUDITORY PATHWAY; 10-HZ RHYTHM; DYNAMICS; HIPPOCAMPUS; PATTERNS; NUCLEUS; NETWORK	Studies related to brain oscillations pervade the neuroscience literature. Functional correlates of oscillations in the delta, theta, alpha, beta and gamma frequency windows are interpreted in several ways. However, only a small number of reports indicate the need for overall interpretations by integrating all type of results. The present essay emphasizes the importance of developing a common overview by considering sensory and cognitive inputs, in studies comparing healthy subjects with subjects with cognitive impairments. By doing this, the present report briefly outlines some general aspects and rules in the study of brain oscillations. The use in clinical studies of drugs mimicking neurotransmitters is also taken into consideration for a more complete analysis. A prominent extension to the study of functional correlates of brain functions is the new emerging results in oscillatory processes in the spinal cord and the autonomous system. By integrating oscillations in all EEG frequency windows, together with oscillations in the spinal cord and the autonomous system, a Gedanken-Model denoted as "globally coupled oscillators" of brain-body-mind incorporation is proposed in order to gain new insights in the dynamics of neural systems. (c) 2008 Elsevier B.V. All rights reserved.	Istanbul Kultur Univ, Brain Dynam Cognit & Complex Syst Res Unit, Fac Sci & Letters, TR-34156 Istanbul, Turkey		Basar, E (corresponding author), Istanbul Kultur Univ, Brain Dynam Cognit & Complex Syst Res Unit, Fac Sci & Letters, Atakoy Campus, TR-34156 Istanbul, Turkey.	e.basar@iku.edu.tr							55	33	41	0	7	ELSEVIER	AMSTERDAM	RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS	0006-8993	1872-6240		BRAIN RES	Brain Res.	OCT 15	2008	1235				SI		2	11		10.1016/j.brainres.2008.06.102	http://dx.doi.org/10.1016/j.brainres.2008.06.102			10	Neurosciences	Science Citation Index Expanded (SCI-EXPANDED)	Neurosciences & Neurology	371UZ	18638460				2022-08-02	WOS:000260858400002
J	Yuval-Greenberg, S; Deouell, LY				Yuval-Greenberg, Shlomit; Deouell, Leon Y.			What you see is not (always) what you hear: Induced gamma band responses reflect cross-modal interactions in familiar object recognition	JOURNAL OF NEUROSCIENCE			English	Article						auditory; event-related potentials; EEG; gamma; human; multisensory; object recognition; oscillations; visual	AUDITORY-VISUAL INTERACTIONS; MULTISENSORY INTEGRATION; HUMANS; CORTEX; BRAIN; TASK; REPETITION; SYNCHRONY; LOCALIZATION; OSCILLATIONS	Gamma-band responses (GBRs) are hypothesized to reflect neuronal synchronous activity related to activation of object representations. However, it is not known whether synchrony in the gamma range is also related to multisensory object processing. We investigated the effect of semantic congruity between auditory and visual information on the human GBR. The paradigm consisted of a simultaneous presentation of pictures and vocalizations of animals, which were either congruent or incongruent. EEG was measured in 17 students while they attended either the auditory or the visual stimulus and performed a recognition task. Behavioral results showed a congruity effect, indicating that information from the unattended modality affected behavior. Irrelevant visual information affected auditory recognition more than irrelevant auditory information affected visual recognition, suggesting a bias toward reliance on visual information in object recognition. Whereas the evoked (phase-locked) GBR was unaffected by congruity, the induced (non-phase-locked) GBR was increased for congruent compared with incongruent stimuli. This effect was independent of the attended modality. The results show that integration of information across modalities, based on semantic congruity, is associated with enhanced synchronized oscillations at the gamma band. This suggests that gamma-band oscillations are related not only to low-level unimodal integration but also to the formation of object representations at conceptual multisensory levels.	Hebrew Univ Jerusalem, Dept Psychol, IL-91905 Jerusalem, Israel; Hebrew Univ Jerusalem, Interdisciplinary Ctr Neural Computat, IL-91905 Jerusalem, Israel		Yuval-Greenberg, S (corresponding author), Hebrew Univ Jerusalem, Dept Psychol, Mt Scopus, IL-91905 Jerusalem, Israel.	yuvalsh@mscc.huji.ac.il	Deouell, Leon Y./W-9624-2019						49	90	91	0	14	SOC NEUROSCIENCE	WASHINGTON	11 DUPONT CIRCLE, NW, STE 500, WASHINGTON, DC 20036 USA	0270-6474	1529-2401		J NEUROSCI	J. Neurosci.	JAN 31	2007	27	5					1090	1096		10.1523/JNEUROSCI.4828-06.2007	http://dx.doi.org/10.1523/JNEUROSCI.4828-06.2007			7	Neurosciences	Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI)	Neurosciences & Neurology	134FW	17267563	Green Published, Bronze			2022-08-02	WOS:000244069900015
J	Lachaux, JP; Fonlupt, P; Kahane, P; Minotti, L; Hoffmann, D; Bertrand, O; Baciu, M				Lachaux, Jean-Philippe; Fonlupt, Pierre; Kahane, Philippe; Minotti, Lorella; Hoffmann, Dominique; Bertrand, Olivier; Baciu, Monica			Relationship between task-related gamma oscillations and BOLD signal: New digits from combined fMRI and intracranial EEG	HUMAN BRAIN MAPPING			English	Article						fMRI; EEG; gamma band; reading	HUMAN SENSORIMOTOR CORTEX; ELECTROCORTICOGRAPHIC SPECTRAL-ANALYSIS; FUSIFORM GYRUS; VISUAL-STIMULI; BAND ACTIVITY; ATTENTION; SYNCHRONIZATION; COHERENCE; RESPONSES; CORRELATE	Cognitive neuroscience relies on two sets of techniques to map the neural networks underlying cognition in humans: recordings of either regional metabolic changes (fMRI or PET) or fluctuations in the neural electromagnetic fields (EEG and MEG). Despite major advances in the last few years, an explicit linkage between the two is still missing and the neuroimaging community faces two complementary but unrelated sets of functional descriptions of the human brain. Such an explicit framework, linking the two approaches in potentially complex cognitive tasks and in a variety of brain regions would permit to combine them into fine spatio-temporally-grained human brain mapping procedures. We combined fMRI and intra-cranial EEG recordings of the same epileptic patients during a semantic decision task and found a close spatial correspondence between regions of fMRI activations and recording sites showing EEG energy modulations in the gamma range (>40 Hz). Our findings further support previous findings that gamma band modulations co-localize with BOLD variations and also indicate that fMRI may be used as a constraint to improve source reconstruction of gamma band EEG responses.	INSERM, U821, Brain Dynam & Cognit, F-69008 Lyon, France; Grenoble Hosp, Dept Neurol, Grenoble, France; INSERM, JE2413, Grenoble, France; INSERM 318, Grenoble, France; Univ Pierre Mendes France, Lab Psychol & Neurocognit, CNRS, UMR 5105, Grenoble, France		Lachaux, JP (corresponding author), Ctr Hosp Le Vinatier, Unite 280, INSERM, Mental Proc Brain Activat, Batiment 452,95 Blvd Pinel, F-69500 Bron, France.	lachaux@lyon.inserm.fr	KAHANE, PHILIPPE/P-5669-2016; Bertrand, Olivier/B-6165-2008; Lachaux, Jean-Philippe/K-1681-2017; Baciu, Monica/AAE-4011-2020	Bertrand, Olivier/0000-0003-0733-7979; Baciu, Monica/0000-0002-6842-1317					28	232	233	1	22	WILEY-LISS	HOBOKEN	DIV JOHN WILEY & SONS INC, 111 RIVER ST, HOBOKEN, NJ 07030 USA	1065-9471			HUM BRAIN MAPP	Hum. Brain Mapp.	DEC	2007	28	12					1368	1375		10.1002/hbm.20352	http://dx.doi.org/10.1002/hbm.20352			8	Neurosciences; Neuroimaging; Radiology, Nuclear Medicine & Medical Imaging	Science Citation Index Expanded (SCI-EXPANDED)	Neurosciences & Neurology; Radiology, Nuclear Medicine & Medical Imaging	237PC	17274021	Green Published			2022-08-02	WOS:000251386600010
J	Kurimoto, R; Ishii, R; Canuet, L; Ikezawa, K; Azechi, M; Iwase, M; Yoshida, T; Kazui, H; Yoshimine, T; Takeda, M				Kurimoto, Ryu; Ishii, Ryouhei; Canuet, Leonides; Ikezawa, Koji; Azechi, Michiyo; Iwase, Masao; Yoshida, Tetsuhiko; Kazui, Hiromitsu; Yoshimine, Toshiki; Takeda, Masatoshi			Event-related synchronization of alpha activity in early Alzheimer's disease and mild cognitive impairment: An MEG study combining beamformer and group comparison	NEUROSCIENCE LETTERS			English	Article						magnetoencephalography; event-related synchronization; Alzheimer's disease; mild cognitive impairment; beamformer; group comparison	FUNCTIONAL CONNECTIVITY; EEG; BRAIN; LOCALIZATION; OSCILLATIONS; DEMENTIA; STATE; RISK; TASK; BIAS	In patients with Alzheimer's disease (AD), it is sometimes challenging to identify typical findings in electroencephalography (EEG) or magnetoencephalography (MEG) such as a showing of the posterior dominant activity or an increase in slow activity. In this MEG study, we evaluated the event-related synchronization (ERS)of alpha activity after eye closing in patients with early AD and mild cognitive impairment (MCI)who presented no slow MEG pattern. Thirteen patients with probable AD and thirteen patients with MCI, who met NINCDS-ADRDA and Petersen's diagnostic criteria, respectively, were enrolled. We also selected fourteen age-matched normal control Subjects. MEG activity was acquired during eye-open and eye-closed states. The ERS after eye closing within 8-15 Hz frequency band was calculated and its cortical source was superimposed on the individual's MRI by using the beamformer implemented in Brain Electrical Source Analysis (BESA). The Source image was converted into a standardized image, and group comparisons across patients with AD, MCI and controls were performed using BrainVoyager QX. The averaged ERS was observed dominantly in posterior regions in all three groups. Significant difference in ERS was observed only for the comparison between AD patients and controls, with AD patients showing increased ERS in frontal regions. Frontal shift of posterior alpha activity was observed clearly in AD patients Using the combination of beamformer and group comparison. (c) 2008 Elsevier Ireland Ltd. All rights reserved.	[Kurimoto, Ryu; Ishii, Ryouhei; Canuet, Leonides; Ikezawa, Koji; Azechi, Michiyo; Iwase, Masao; Yoshida, Tetsuhiko; Kazui, Hiromitsu; Takeda, Masatoshi] Osaka Univ, Grad Sch Med, Dept Psychiat, Osaka, Japan; [Yoshimine, Toshiki] Osaka Univ, Grad Sch Med, Dept Neurosurg, Osaka, Japan		Kurimoto, R (corresponding author), Osaka Univ, Grad Sch Med, Dept Psychiat, 2-2 D3 Yamadaoka, Osaka, Japan.	kurimoto@psy.med.osaka-u.ac.jp	Ishii, Ryouhei/A-9929-2008; Canuet, Leonides/B-1655-2008	Ishii, Ryouhei/0000-0002-4245-0953; Canuet, Leonides/0000-0003-1608-4715					34	26	26	0	4	ELSEVIER IRELAND LTD	CLARE	ELSEVIER HOUSE, BROOKVALE PLAZA, EAST PARK SHANNON, CO, CLARE, 00000, IRELAND	0304-3940			NEUROSCI LETT	Neurosci. Lett.	OCT 3	2008	443	2					86	89		10.1016/j.neulet.2008.07.015	http://dx.doi.org/10.1016/j.neulet.2008.07.015			4	Neurosciences	Science Citation Index Expanded (SCI-EXPANDED)	Neurosciences & Neurology	353UJ	18634854				2022-08-02	WOS:000259593700007
J	Gebhardt, H; Blecker, CR; Bischoff, M; Morgen, K; Oschmann, P; Vaitl, D; Sammer, G				Gebhardt, Helge; Blecker, Carlo R.; Bischoff, Matthias; Morgen, Katrin; Oschmann, Patrick; Vaitl, Dieter; Sammer, Gebhard			Synchronized measurement of simultaneous EEG-fMRI: A simulation study	CLINICAL NEUROPHYSIOLOGY			English	Article						Synchronized EEG-fMRI; Simulation; Gradient artifact	VISUAL-EVOKED POTENTIALS; FUNCTIONAL MRI; ARTIFACTS; REMOVAL; THETA; QUALITY; TASK	Objective: The quality of averaged gradient artifact subtraction from EEG recorded during fMRI is highly dependent on the accuracy of gradient artifact sampling. Even small sampling shifts (e.g. a single data-point at 5 kHz) increase the variance of the sampled gradient artifacts because of very steep slopes in the signal time course. Hence, although principally gradient artifacts are invariant signals because of their technical origin, variance attributed to sampling errors attenuates the effect of artifact removal. Recently, it has been shown that synchronizing the EEG-amplifier clock to the MR-scanner control-device clock improves artifact reduction by Subtraction. Methods: In order to investigate the synchronized measurement of combined EEG-fMRI, we used simulated EEG by measuring function generator signals in the MR-scanner. Only the usage of known signals allows an assessment of the improvement in accuracy of artifact recording by synchronized compared to non-synchronized Measurement, since the signal is identical in both conditions. Results: After averaged gradient artifact Subtraction synchronized recorded signals were apparently less distorted than non-synchronized recorded signals. Spectral analyses revealed that especially artifact frequencies above 50 Hz had less power in restored synchronized compared to restored non-synchronized recorded signals. Computed total signal variances were not always less in restored synchronized compared to restored non-synchronized recorded signals. Conclusions: Taken together, synchronizing simultaneous EEG-fMRI measurement is a useful enhancement for averaged gradient artifact Subtraction although post-correction filtering is still necessary. Significance: Our results support the recent finding that synchronization improves the quality of averaged gradient artifact subtraction. However, quantitatively we Could not verify a systematic benefit of recording electrical signals during fMRI synchronously rather than non-synchronously to the MR-scanner control-device clock. (c) 2008 International Federation of Clinical Neurophysiology. Published by Elsevier Ireland Ltd. All rights reserved.	[Gebhardt, Helge; Blecker, Carlo R.; Bischoff, Matthias; Morgen, Katrin; Vaitl, Dieter; Sammer, Gebhard] Univ Giessen, Bender Inst Neuroimaging, D-35394 Giessen, Germany; [Morgen, Katrin] Univ Giessen, Dept Neurol, D-35394 Giessen, Germany; [Oschmann, Patrick] Hohe Warte Hosp, Dept Neurol, Bayreuth, Germany; [Sammer, Gebhard] Univ Giessen, Ctr Psychiat, Cognit Neurosci Lab, D-35385 Giessen, Germany		Gebhardt, H (corresponding author), Univ Giessen, Bender Inst Neuroimaging, Otto Behaghel Str 10H, D-35394 Giessen, Germany.	helge.gebhardt@psychol.uni-giessen.de							24	2	2	1	1	ELSEVIER IRELAND LTD	CLARE	ELSEVIER HOUSE, BROOKVALE PLAZA, EAST PARK SHANNON, CO, CLARE, 00000, IRELAND	1388-2457			CLIN NEUROPHYSIOL	Clin. Neurophysiol.	DEC	2008	119	12					2703	2711		10.1016/j.clinph.2008.09.018	http://dx.doi.org/10.1016/j.clinph.2008.09.018			9	Clinical Neurology; Neurosciences	Science Citation Index Expanded (SCI-EXPANDED)	Neurosciences & Neurology	387WA	18976951				2022-08-02	WOS:000261981100009
J	Jacobs, J; Hawco, C; Kobayashi, E; Boor, R; Levan, P; Stephani, U; Siniatchkin, M; Gotman, J				Jacobs, Julia; Hawco, Colin; Kobayashi, Eliane; Boor, Rainer; LeVan, Pierre; Stephani, Ulrich; Siniatchkin, Michael; Gotman, Jean			Variability of the hemodynamic response as a function of age and frequency of epileptic discharge in children with epilepsy	NEUROIMAGE			English	Article						hemodynamic response function; fMRI; spike; age	EEG-FMRI; VISUAL-CORTEX; FOCAL EPILEPSY; NEGATIVE BOLD; MRI; BRAIN; SPIKES; ARTIFACT; INFANTS; ACTIVATION	EEG-fMRI is a non-invasive tool to investigate epileptogenic networks in patients with epilepsy. Different patterns of BOLD responses have been observed in children as compared to adults. A high intra- and intersubject variability of the hemodynamic response function (HRF) to epileptic discharges has been observed in adults. The actual HRF to epileptic discharges in children and its dependence on age are unknown. We analyzed 64 EEG-fMRI event types in 37 children (3 months to 18 years), 92% showing a significant BOLD response. HRFs were calculated for each BOLD cluster using a Fourier basis set. After excluding HRFs with a low signal-to-noise ratio, 126 positive and 98 negative HRFs were analyzed. We evaluated age-dependent changes as well as the effect of increasing numbers of spikes. Peak time, amplitude and signal-to-noise ratio of the HRF and the t-statistic score of the cluster were used as dependent variables. We observed significantly longer peak times of the HRF in the youngest children (0 to 2 years), suggesting that the use of multiple HRFs might be important in this group. A different coupling between neuronal activity and metabolism or blood flow in young children may cause this phenomenon. Even if the t-value increased with frequent spikes, the amplitude of the HRF decreased significantly with spike frequency. This reflects a violation of the assumptions of the General Linear Model and therefore the use of alternative analysis techniques may be more appropriate with high spiking rates, a common situation in children. (C) 2007 Elsevier Inc. All rights reserved.	[Jacobs, Julia; Hawco, Colin; Kobayashi, Eliane; LeVan, Pierre; Gotman, Jean] McGill Univ, Montreal Neurol Inst, EEG Dept, Montreal, PQ H3A 2B4, Canada; [Jacobs, Julia; Boor, Rainer; Stephani, Ulrich; Siniatchkin, Michael] Univ Kiel, Pediat Hosp, Neuropediat Dept, D-24105 Kiel, Germany		Jacobs, J (corresponding author), McGill Univ, Montreal Neurol Inst, EEG Dept, 3801 Univ St, Montreal, PQ H3A 2B4, Canada.	julia.jacobs@gmx.de	LeVan, Pierre/I-5386-2015; Stephani, Ulrich/D-1004-2010	LeVan, Pierre/0000-0002-0514-6522; Kobayashi, Eliane/0000-0002-1713-1563	CIHR [38079-3] Funding Source: Medline	CIHR(Canadian Institutes of Health Research (CIHR))			44	67	68	0	5	ACADEMIC PRESS INC ELSEVIER SCIENCE	SAN DIEGO	525 B ST, STE 1900, SAN DIEGO, CA 92101-4495 USA	1053-8119			NEUROIMAGE	Neuroimage	APR 1	2008	40	2					601	614		10.1016/j.neuroimage.2007.11.056	http://dx.doi.org/10.1016/j.neuroimage.2007.11.056			14	Neurosciences; Neuroimaging; Radiology, Nuclear Medicine & Medical Imaging	Science Citation Index Expanded (SCI-EXPANDED)	Neurosciences & Neurology; Radiology, Nuclear Medicine & Medical Imaging	283HQ	18221891	Green Accepted			2022-08-02	WOS:000254627700022
J	Hsu, WY; Lin, CC; Ju, MS; Sun, YN				Hsu, Wei-Yen; Lin, Chou-Ching; Ju, Ming-Shaung; Sun, Yung-Nien			Wavelet-based fractal features with active segment selection: Application to single-trial EEG data	JOURNAL OF NEUROSCIENCE METHODS			English	Article						brain-computer interface; event-related potential; wavelet transform; fractal dimension; electroencephalogram; single-trial classification	BRAIN-COMPUTER-INTERFACE; FEATURE-EXTRACTION; POTENTIALS; CLASSIFICATION; COMMUNICATION; RECOGNITION; MOVEMENT	Feature extraction in brain-computer interface (BCI) work is one of the most important issues that significantly affect the success of brain signal classification. A new electroencephalogram (EEG) analysis system utilizing active segment selection and multiresolution fractal features is designed and tested for single-trial EEG classification. Applying event-related brain potential (ERP) data acquired from the sensorimotor cortices, the proposed system consists of three main procedures including active segment selection, feature extraction, and classification. The active segment selection is based on the continuous wavelet transform (CWT) and Student's two-sample t-statistics, and is used to obtain the optimal active time segment in the time-frequency domain. We then utilize a modified fractal dimension to extract multiresolution fractal feature vectors from the discrete wavelet transform (DWT) data for movement classification. By using a simple linear classifier, we find significant improvements in the rate of correct classification over the conventional approaches in all of our single-trial experiments for real finger movement. These results can be extended to see the good adaptability of the proposed method to imaginary movement data acquired from the public databases. (c) 2007 Elsevier B.V. All rights reserved.	Univ Hosp, Dept Comp Sci & Informat Engn, Tainan, Taiwan; Univ Hosp, Dept Neurol, Tainan, Taiwan; Natl Cheng Kung Univ, Dept Mech Engn, Tainan 70101, Taiwan		Sun, YN (corresponding author), Univ Hosp, Dept Comp Sci & Informat Engn, Tainan, Taiwan.	ynsun@mail.ncku.edu.tw	Ju/AAL-6411-2021; Lin, Chou-Ching K/I-1451-2019	Lin, Chou-Ching K/0000-0002-3070-5787; Ju, Ming-Shaung/0000-0002-1297-5150					47	59	65	0	10	ELSEVIER	AMSTERDAM	RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS	0165-0270	1872-678X		J NEUROSCI METH	J. Neurosci. Methods	JUN 15	2007	163	1					145	160		10.1016/j.jneumeth.2007.02.004	http://dx.doi.org/10.1016/j.jneumeth.2007.02.004			16	Biochemical Research Methods; Neurosciences	Science Citation Index Expanded (SCI-EXPANDED)	Biochemistry & Molecular Biology; Neurosciences & Neurology	174HX	17379316				2022-08-02	WOS:000246934100019
J	Freunberger, R; Klimesch, W; Griesmayr, B; Sauseng, P; Gruber, W				Freunberger, Roman; Klimesch, Wolfgang; Griesmayr, Birgit; Sauseng, Paul; Gruber, Walter			Alpha phase coupling reflects object recognition	NEUROIMAGE			English	Article							WORKING-MEMORY TASK; CENTRAL EXECUTIVE FUNCTIONS; HIGH-RESOLUTION EEG; VISUAL-CORTEX; SUSTAINED ATTENTION; BAND OSCILLATIONS; SYNCHRONIZATION; THETA; INFORMATION; PERCEPTION	In the present study, we investigate the role of upper alpha oscillations for semantic access and retrieval processes. In each of a series of trials, subjects were presented trains of distorted pictures (with decreasing levels of degradation), and were asked to respond as quickly as possible when they recognize the meaning of the picture. The results show that during the time-window of picture recognition, upper alpha power decreased but inter-areal phase synchronization increased as compared to meaningless control pictures. We assume that synchronous alpha oscillations - particularly during a decrease in alpha power - reflect topographically specific neural network activity that is related to the access of semantic information in LTM. (C) 2008 Elsevier Inc. All rights reserved.	[Klimesch, Wolfgang] Salzburg Univ, Dept Physiol Psychol, Inst Psychol, A-5020 Salzburg, Austria		Klimesch, W (corresponding author), Salzburg Univ, Dept Physiol Psychol, Inst Psychol, Hellbrunnerstr 34, A-5020 Salzburg, Austria.	wolfgang.klimesch@sbg.ac.at	Sauseng, Paul/A-5273-2009; Freunberger, Roman/E-8526-2010		Deutsche Forschungsgemeinschaft (DFG) [DFG-KL1856/1-1]; Austrian Academy of Sciences	Deutsche Forschungsgemeinschaft (DFG)(German Research Foundation (DFG)); Austrian Academy of Sciences	This research was supported by a grant from the Deutsche Forschungsgemeinschaft (DFG), project number DFG-KL1856/1-1 of Forschergruppe 448. P.S. is recipient of an APART fellowship of the Austrian Academy of Sciences.		46	65	65	0	3	ACADEMIC PRESS INC ELSEVIER SCIENCE	SAN DIEGO	525 B ST, STE 1900, SAN DIEGO, CA 92101-4495 USA	1053-8119			NEUROIMAGE	Neuroimage	AUG 15	2008	42	2					928	935		10.1016/j.neuroimage.2008.05.020	http://dx.doi.org/10.1016/j.neuroimage.2008.05.020			8	Neurosciences; Neuroimaging; Radiology, Nuclear Medicine & Medical Imaging	Science Citation Index Expanded (SCI-EXPANDED)	Neurosciences & Neurology; Radiology, Nuclear Medicine & Medical Imaging	341DU	18595738				2022-08-02	WOS:000258695200048
J	Colas, D; Valletta, JS; Takimoto-Kimura, R; Nishino, S; Fujiki, N; Mobley, WC; Mignot, E				Colas, Damien; Valletta, Janice S.; Takimoto-Kimura, Ryoko; Nishino, Seiji; Fujiki, Nobuhiro; Mobley, William C.; Mignot, Emmanuel			Sleep and EEG features in genetic models of Down syndrome	NEUROBIOLOGY OF DISEASE			English	Article						sleep; wake; EEG; REM; Ts65Dn; Ts1Cje; theta; app; Down syndrome; mice	MOUSE MODEL; TS65DN MOUSE; ALZHEIMERS-DISEASE; MENTAL-RETARDATION; MICE; ABNORMALITIES; APP; CHILDREN; TRANSPORT; EXPRESSION	Down syndrome is characterized by a host of behavioral abnormalities including sleep disturbances. Sleep and EEG was studied at the age of 3 months in two mouse models of the condition, Ts65Dn and Ts1Cje, carrying one extra copy of partially overlapping segments of the mmu chromosome 16 (equivalent to the human chromosome 21). We found that the Ts65Dn mice showed increased waking amounts at the expense of non-REM sleep, increased theta power during sleep and a delayed sleep rebound after sleep deprivation. In contrast, Ts1Cje had limited sleep and EEG abnormalities, showing only a delayed sleep rebound after sleep deprivation and no difference in theta power. We previously found that mice over-expressing the human APPwt transgene, a gene triplicated in Ts65Dn but not Ts1Cje, also show increased wake and theta power during sleep. These results demonstrate abnormalities in sleep and EEG in Ts65Dn mice and underscore a possible correlation between App overexpression and hippocampal theta oscillations. (C) 2007 Elsevier Inc. All rights reserved.	[Colas, Damien; Nishino, Seiji; Fujiki, Nobuhiro; Mignot, Emmanuel] Dept Psychiat & Behav Sci, Ctr Narcolepsy, Stanford, CA 94305 USA; [Colas, Damien; Valletta, Janice S.; Takimoto-Kimura, Ryoko; Mobley, William C.] Stanford Univ, Sch Med, Dept Neurol & Neurol Sci, Stanford, CA 94305 USA		Mignot, E (corresponding author), Dept Psychiat & Behav Sci, Ctr Narcolepsy, Stanford, CA 94305 USA.	mignot@stanford.edu		Colas, Damien/0000-0002-7008-3257	NINDS NIH HHS [R01 NS055371-03, R01 NS055371] Funding Source: Medline; NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE [R01NS055371] Funding Source: NIH RePORTER	NINDS NIH HHS(United States Department of Health & Human ServicesNational Institutes of Health (NIH) - USANIH National Institute of Neurological Disorders & Stroke (NINDS)); NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE(United States Department of Health & Human ServicesNational Institutes of Health (NIH) - USANIH National Institute of Neurological Disorders & Stroke (NINDS))			43	33	34	0	1	ACADEMIC PRESS INC ELSEVIER SCIENCE	SAN DIEGO	525 B ST, STE 1900, SAN DIEGO, CA 92101-4495 USA	0969-9961			NEUROBIOL DIS	Neurobiol. Dis.	APR	2008	30	1					1	7		10.1016/j.nbd.2007.07.014	http://dx.doi.org/10.1016/j.nbd.2007.07.014			7	Neurosciences	Science Citation Index Expanded (SCI-EXPANDED)	Neurosciences & Neurology	283VR	18282758	Green Accepted			2022-08-02	WOS:000254665100001
